CustomerID,Age,Gender,AnnualIncome,SpendingScore,CustomerSince,NumPurchases,LoyaltyPoints
8229.0,53.0,Male,40700.0,82.0,,83.0,2511.0
8230.0,50.0,Male,105680.0,76.0,2018-08-12,61.0,2377.0
8231.0,64.0,,110446.0,60.0,2022-10-15,13.0,1890.0
8232.0,30.0,Female,51507.0,,2022-10-18,80.0,4585.0
8233.0,57.0,Female,62679.0,57.0,2021-06-06,,279.0
8234.0,42.0,Female,107221.0,64.0,2015-08-02,15.0,854.0
8235.0,21.0,Male,104938.0,54.0,2019-02-03,11.0,397.0
8236.0,59.0,Male,52232.0,80.0,2018-06-14,,4523.0
8237.0,36.0,,110599.0,87.0,2017-04-08,86.0,3503.0
8238.0,35.0,Female,104661.0,75.0,2018-03-29,89.0,4470.0
8239.0,54.0,Male,39020.0,54.0,2018-08-17,3.0,3871.0
8240.0,47.0,Male,112239.0,59.0,2020-03-01,24.0,3795.0
8241.0,36.0,Female,72172.0,88.0,2015-10-30,89.0,631.0
8242.0,40.0,Female,112305.0,86.0,2020-12-24,9.0,3036.0
8243.0,33.0,Male,28746.0,39.0,2016-04-15,92.0,4792.0
8244.0,18.0,Female,78537.0,15.0,2020-09-01,46.0,927.0
8245.0,29.0,Female,19094.0,79.0,2020-12-28,94.0,2027.0
8246.0,41.0,Female,83466.0,74.0,2022-05-11,71.0,1665.0
8247.0,51.0,Female,114067.0,,2021-07-17,60.0,77.0
8248.0,25.0,Male,45755.0,36.0,,11.0,4583.0
8249.0,35.0,Male,110641.0,54.0,2022-03-10,10.0,3241.0
8250.0,65.0,Male,26552.0,17.0,2021-01-23,3.0,1061.0
8251.0,22.0,Male,116754.0,100.0,2017-12-18,19.0,3361.0
8252.0,43.0,Male,74491.0,86.0,2015-10-19,2.0,4266.0
8253.0,47.0,Female,34779.0,87.0,2017-06-21,17.0,4737.0
8254.0,,Male,44000.0,93.0,2018-02-20,93.0,
8255.0,36.0,Male,100639.0,22.0,2023-07-12,2.0,291.0
8256.0,46.0,Female,68953.0,75.0,2020-01-20,53.0,580.0
8257.0,20.0,Female,72564.0,36.0,2022-04-21,16.0,4517.0
8258.0,43.0,Female,29102.0,29.0,2019-02-28,10.0,4200.0
8259.0,57.0,Male,16861.0,55.0,2022-05-17,68.0,879.0
8260.0,29.0,Female,58574.0,42.0,2019-09-19,43.0,1482.0
8261.0,19.0,Female,47682.0,32.0,2015-12-07,90.0,2295.0
8262.0,28.0,Female,93819.0,14.0,2017-03-23,58.0,3444.0
8263.0,61.0,Male,106133.0,18.0,2015-07-11,60.0,1129.0
8264.0,,Female,92972.0,38.0,2021-10-20,24.0,314.0
8265.0,35.0,Female,108960.0,34.0,2021-11-25,76.0,608.0
8266.0,30.0,Male,80185.0,45.0,,85.0,3925.0
8267.0,54.0,Female,89426.0,87.0,2020-06-30,,2992.0
8268.0,39.0,Male,63120.0,32.0,2022-11-25,99.0,2586.0
8269.0,29.0,Male,53297.0,67.0,2014-11-21,,2119.0
,19.0,Female,23299.0,63.0,2023-05-29,6.0,377.0
8271.0,54.0,Male,56348.0,55.0,2018-04-04,65.0,133.0
8272.0,24.0,Female,56384.0,43.0,2022-06-16,78.0,3245.0
8273.0,43.0,Female,91693.0,22.0,2019-02-08,24.0,1816.0
8274.0,43.0,Female,110299.0,87.0,2019-04-07,10.0,4488.0
8275.0,41.0,Female,47687.0,68.0,2015-01-01,82.0,3135.0
8276.0,29.0,Male,79577.0,77.0,2020-10-07,73.0,4510.0
8277.0,,Female,75047.0,96.0,,27.0,1136.0
8278.0,40.0,Female,25191.0,29.0,2017-07-15,83.0,1751.0
8279.0,57.0,Female,71884.0,40.0,2015-06-18,3.0,
8280.0,26.0,Male,69911.0,45.0,2020-02-10,38.0,289.0
8281.0,49.0,Male,92303.0,10.0,2016-08-12,73.0,1506.0
8282.0,32.0,Female,98447.0,77.0,2016-05-27,74.0,1338.0
8283.0,54.0,Male,109165.0,45.0,2021-10-01,73.0,2891.0
8284.0,30.0,Male,115330.0,17.0,2016-05-06,17.0,4973.0
8285.0,22.0,Female,107480.0,2.0,2021-10-01,48.0,1984.0
8286.0,28.0,Female,58726.0,17.0,2016-01-28,49.0,
8287.0,27.0,Female,49623.0,90.0,2017-10-18,43.0,3589.0
8288.0,,Female,98517.0,38.0,2022-08-15,84.0,748.0
8289.0,30.0,Female,65000.0,37.0,2018-06-02,7.0,364.0
8290.0,58.0,Male,86494.0,63.0,2018-12-17,68.0,266.0
8291.0,63.0,Female,95241.0,5.0,2021-12-20,74.0,4501.0
8292.0,67.0,Female,111172.0,,2020-09-18,21.0,3821.0
8293.0,32.0,Female,78027.0,73.0,2019-10-11,78.0,4234.0
8294.0,59.0,Female,73995.0,92.0,,25.0,1188.0
8295.0,24.0,Female,57876.0,22.0,2019-09-15,81.0,3177.0
8296.0,57.0,Male,66070.0,93.0,2021-08-31,61.0,3220.0
8297.0,45.0,Female,105688.0,63.0,2014-10-29,28.0,
8298.0,49.0,Male,119065.0,35.0,2016-11-17,78.0,4966.0
8299.0,52.0,Female,81224.0,,2018-04-19,52.0,702.0
8300.0,32.0,Female,40365.0,20.0,2015-10-20,13.0,1698.0
,65.0,Female,44663.0,5.0,2023-01-14,34.0,200.0
8302.0,53.0,Male,80436.0,39.0,2018-07-19,67.0,4713.0
8303.0,38.0,Female,119610.0,63.0,2021-04-18,4.0,3798.0
8304.0,23.0,Female,118376.0,32.0,2018-07-22,44.0,2013.0
8305.0,18.0,Female,98275.0,63.0,2016-11-22,15.0,4952.0
8306.0,,Female,78211.0,74.0,2014-10-17,84.0,3541.0
8307.0,28.0,,25909.0,40.0,2017-12-17,8.0,2009.0
8308.0,61.0,Female,75883.0,17.0,2023-06-07,5.0,3505.0
8309.0,43.0,Female,27713.0,79.0,2021-05-18,66.0,3100.0
,,Male,27614.0,73.0,,92.0,4159.0
8311.0,40.0,Female,113097.0,32.0,2020-10-01,86.0,3737.0
,46.0,Female,35734.0,23.0,2022-01-11,73.0,1711.0
8313.0,38.0,Female,45709.0,75.0,2017-10-28,92.0,4346.0
8314.0,65.0,Male,37885.0,60.0,2015-06-24,46.0,1729.0
8315.0,62.0,Male,86622.0,77.0,2022-10-18,,3350.0
8316.0,62.0,Female,93267.0,82.0,2023-05-30,66.0,4134.0
8317.0,66.0,Male,101128.0,56.0,2019-12-16,26.0,68.0
8318.0,44.0,Female,,9.0,2015-07-25,31.0,4372.0
8319.0,56.0,Female,54435.0,69.0,2015-02-27,51.0,3191.0
8320.0,57.0,Male,27976.0,62.0,2023-03-25,41.0,1109.0
8321.0,30.0,Female,97910.0,64.0,2016-04-06,51.0,3018.0
8322.0,40.0,Male,92869.0,22.0,2016-06-17,19.0,2653.0
8323.0,33.0,Male,20290.0,32.0,2016-09-04,95.0,340.0
8324.0,47.0,Male,60812.0,47.0,2019-01-08,73.0,420.0
8325.0,21.0,Female,65528.0,2.0,2020-01-22,3.0,2275.0
,57.0,Female,73570.0,85.0,2020-11-29,38.0,1918.0
8327.0,33.0,Female,71399.0,92.0,,70.0,472.0
8328.0,48.0,Female,63437.0,52.0,2015-02-07,45.0,2135.0
8329.0,59.0,Female,104122.0,88.0,2016-06-24,71.0,3421.0
8330.0,42.0,Female,72907.0,88.0,2022-03-06,41.0,
8331.0,61.0,Female,96876.0,14.0,2019-04-13,25.0,3028.0
8332.0,29.0,Male,63723.0,,2018-09-18,89.0,2087.0
8333.0,43.0,Female,50655.0,27.0,2016-09-04,50.0,3358.0
8334.0,54.0,Female,70833.0,24.0,2023-06-23,1.0,255.0
8335.0,65.0,Female,95096.0,64.0,2015-07-04,54.0,3869.0
8336.0,50.0,Male,38997.0,70.0,2023-01-22,86.0,1443.0
8337.0,45.0,,81876.0,26.0,2017-09-26,84.0,538.0
8338.0,26.0,Male,41013.0,54.0,2023-03-06,13.0,3387.0
8339.0,29.0,Female,47862.0,15.0,2020-02-11,40.0,1823.0
8340.0,22.0,Male,67448.0,29.0,2019-03-10,,857.0
8341.0,69.0,Male,102818.0,100.0,2016-01-20,87.0,131.0
8342.0,45.0,Female,60608.0,74.0,2020-05-05,41.0,2915.0
8343.0,52.0,Female,99612.0,28.0,2019-02-04,61.0,4836.0
8344.0,,Female,55894.0,59.0,2016-08-20,33.0,2586.0
8345.0,51.0,Male,,73.0,2022-10-19,73.0,3374.0
8346.0,63.0,Female,65649.0,21.0,2014-12-22,29.0,2031.0
8347.0,51.0,Female,77104.0,10.0,2015-06-01,55.0,1925.0
8348.0,30.0,Female,91459.0,4.0,2022-11-07,32.0,2001.0
8349.0,56.0,Female,54821.0,62.0,2019-04-23,11.0,4377.0
8350.0,59.0,Female,62940.0,4.0,2020-07-15,52.0,2327.0
8351.0,62.0,Female,25935.0,6.0,2016-10-17,36.0,3571.0
8352.0,,Male,104577.0,90.0,2017-11-13,93.0,3371.0
8353.0,31.0,Female,27467.0,80.0,2021-04-25,31.0,3981.0
8354.0,28.0,,26073.0,72.0,2022-10-28,14.0,
8355.0,59.0,Male,,92.0,2016-04-28,,1646.0
8356.0,55.0,Female,61538.0,16.0,2022-09-06,52.0,4566.0
8357.0,21.0,Male,39490.0,38.0,2018-08-07,54.0,4507.0
8358.0,50.0,Male,30688.0,49.0,2020-08-07,50.0,4608.0
8359.0,24.0,Male,113505.0,61.0,2020-10-16,89.0,1163.0
8360.0,58.0,Female,65650.0,65.0,2019-08-09,54.0,2925.0
8361.0,25.0,Male,28829.0,83.0,2021-04-23,90.0,4514.0
8362.0,54.0,Male,18086.0,50.0,2015-08-28,86.0,3998.0
8363.0,68.0,Male,17590.0,17.0,2022-07-01,73.0,824.0
8364.0,27.0,Male,,28.0,2018-06-14,97.0,732.0
8365.0,60.0,Female,88396.0,44.0,2022-11-10,87.0,4486.0
8366.0,32.0,Female,53176.0,12.0,2015-04-26,99.0,1587.0
,55.0,Male,82484.0,70.0,2021-07-08,84.0,3664.0
8368.0,32.0,Female,117267.0,71.0,2021-05-29,97.0,4756.0
8369.0,22.0,Female,113997.0,72.0,2020-04-30,35.0,26.0
8370.0,46.0,Male,41295.0,3.0,2019-08-01,30.0,
8371.0,36.0,Female,53131.0,49.0,2022-01-31,55.0,883.0
8372.0,68.0,Female,,21.0,2022-07-21,94.0,126.0
8373.0,27.0,Male,26924.0,8.0,2018-03-11,86.0,1479.0
8374.0,29.0,Male,119191.0,,2017-02-15,,2328.0
8375.0,21.0,Female,25851.0,92.0,2016-02-03,15.0,318.0
8376.0,48.0,Female,22734.0,59.0,2023-02-17,25.0,2488.0
8377.0,,Female,57681.0,30.0,2020-08-09,20.0,340.0
8378.0,33.0,Female,20293.0,32.0,2015-04-15,71.0,4789.0
8379.0,57.0,Male,68203.0,75.0,2015-09-24,16.0,4214.0
8380.0,53.0,Male,28820.0,20.0,2019-12-10,52.0,4873.0
8381.0,42.0,Male,,,2019-06-13,87.0,
8382.0,40.0,Male,62163.0,25.0,2014-10-22,85.0,4480.0
,29.0,Male,27391.0,60.0,2019-02-05,65.0,1605.0
8384.0,51.0,Female,116002.0,45.0,2015-12-25,84.0,4181.0
8385.0,53.0,Female,56970.0,9.0,2017-04-17,83.0,2408.0
8386.0,54.0,Male,61823.0,51.0,2015-06-07,70.0,3053.0
8387.0,20.0,Male,,61.0,2016-05-31,96.0,2839.0
8388.0,26.0,Male,114345.0,40.0,2015-12-15,1.0,1108.0
8389.0,35.0,Female,98127.0,61.0,2019-01-09,94.0,4454.0
8390.0,60.0,Female,51389.0,67.0,2018-11-16,16.0,3204.0
8391.0,52.0,Female,18352.0,80.0,2015-01-03,27.0,3212.0
8392.0,51.0,Male,98598.0,76.0,2015-11-06,18.0,
8393.0,58.0,Male,43172.0,15.0,2023-01-21,77.0,1925.0
8394.0,31.0,Male,25937.0,53.0,2015-09-24,44.0,1078.0
8395.0,21.0,Male,108657.0,4.0,2019-02-05,50.0,4400.0
8396.0,46.0,Male,95138.0,23.0,2022-06-04,92.0,1976.0
8397.0,58.0,Female,103672.0,27.0,2023-07-09,74.0,2818.0
8398.0,62.0,Male,81481.0,37.0,2015-05-14,14.0,4629.0
8399.0,67.0,Female,100348.0,77.0,2020-05-18,52.0,2082.0
8400.0,32.0,Female,88509.0,43.0,2015-11-01,93.0,3560.0
8401.0,45.0,Female,38552.0,37.0,2023-03-14,75.0,2729.0
8402.0,59.0,Female,29118.0,85.0,2016-04-27,50.0,1163.0
8403.0,33.0,Female,26290.0,29.0,,91.0,1014.0
,,Male,40123.0,29.0,2017-01-18,17.0,4736.0
8405.0,69.0,Male,96919.0,49.0,2017-07-19,3.0,3444.0
8406.0,22.0,Male,74551.0,75.0,2018-09-05,62.0,758.0
8407.0,51.0,Female,67136.0,51.0,,95.0,3094.0
8408.0,59.0,,78886.0,50.0,2016-02-17,21.0,4379.0
8409.0,18.0,Female,90902.0,28.0,2020-07-10,33.0,112.0
8410.0,56.0,Female,82333.0,74.0,2017-02-14,1.0,2420.0
8411.0,49.0,Female,106992.0,5.0,2016-02-25,70.0,4292.0
8412.0,43.0,Female,59016.0,56.0,2016-06-06,56.0,4988.0
8413.0,34.0,Male,36427.0,64.0,2017-09-02,4.0,821.0
8414.0,65.0,Female,17257.0,,2021-10-28,22.0,3639.0
8415.0,44.0,Female,82733.0,97.0,2019-08-11,77.0,2445.0
8416.0,41.0,Male,23222.0,17.0,2020-06-27,58.0,2199.0
8417.0,52.0,Female,,97.0,2016-10-22,44.0,4286.0
8418.0,63.0,,,89.0,2019-08-26,57.0,1819.0
8419.0,59.0,Male,,,2016-01-22,94.0,276.0
8420.0,56.0,Male,116216.0,55.0,2017-08-17,40.0,1266.0
8421.0,43.0,Female,26004.0,9.0,2015-05-29,90.0,275.0
8422.0,66.0,Male,,91.0,2022-08-16,56.0,2911.0
8423.0,55.0,Male,40515.0,89.0,2021-06-26,63.0,1330.0
8424.0,40.0,Female,95952.0,68.0,2016-07-17,39.0,1893.0
8425.0,39.0,Male,86688.0,73.0,2014-09-28,7.0,2343.0
8426.0,21.0,Female,87708.0,79.0,2021-01-31,14.0,3305.0
8427.0,,Female,18185.0,16.0,,90.0,2388.0
8428.0,26.0,Male,,16.0,2015-07-06,18.0,592.0
8429.0,21.0,Female,69476.0,13.0,2020-04-26,55.0,4978.0
8430.0,24.0,Female,111279.0,78.0,2017-06-10,56.0,1387.0
8431.0,40.0,Male,46212.0,86.0,2015-06-07,88.0,3995.0
8432.0,19.0,Male,107154.0,85.0,2019-02-09,57.0,1534.0
8433.0,66.0,Male,89697.0,73.0,2015-11-08,58.0,4109.0
8434.0,41.0,Male,63533.0,63.0,2016-01-04,25.0,1063.0
8435.0,57.0,Female,98003.0,41.0,2016-10-13,,3105.0
8436.0,48.0,Male,102125.0,53.0,,70.0,3904.0
8437.0,64.0,Male,52630.0,68.0,2015-07-09,80.0,3305.0
8438.0,48.0,Male,83606.0,74.0,2023-01-09,3.0,1903.0
8439.0,64.0,Female,89099.0,99.0,2022-09-05,21.0,3361.0
8440.0,57.0,Female,105790.0,9.0,2018-10-07,32.0,854.0
8441.0,65.0,Female,31585.0,51.0,2022-12-12,2.0,3504.0
8442.0,68.0,Female,110833.0,48.0,2018-06-13,20.0,2895.0
8443.0,60.0,Female,64240.0,80.0,2015-08-22,75.0,4050.0
8444.0,51.0,Male,29772.0,49.0,2020-12-05,18.0,3812.0
8445.0,41.0,Female,94991.0,18.0,2015-07-22,54.0,1915.0
8446.0,66.0,Female,86835.0,10.0,2019-11-03,75.0,2998.0
8447.0,43.0,Female,90724.0,85.0,,99.0,1341.0
8448.0,33.0,Male,105299.0,54.0,2015-08-18,36.0,2687.0
8449.0,64.0,Male,,,2017-07-24,76.0,1861.0
8450.0,30.0,Female,102091.0,15.0,,61.0,2455.0
8451.0,32.0,Male,109859.0,11.0,2017-12-13,60.0,3792.0
8452.0,44.0,Female,32938.0,40.0,2023-03-19,95.0,2863.0
,21.0,Male,36983.0,47.0,2017-01-02,36.0,3151.0
8454.0,33.0,Male,27874.0,20.0,2019-08-30,94.0,3878.0
8455.0,47.0,Female,105341.0,98.0,2022-01-04,,3062.0
8456.0,61.0,Male,75896.0,22.0,2023-03-25,68.0,1308.0
8457.0,47.0,Female,61209.0,,2019-01-17,66.0,1701.0
,,Female,47822.0,82.0,2020-09-06,44.0,4413.0
8459.0,20.0,Female,35750.0,16.0,2020-09-11,77.0,4505.0
8460.0,39.0,Male,117335.0,5.0,2021-09-19,90.0,3213.0
8461.0,66.0,Male,57083.0,65.0,2015-12-29,29.0,2018.0
8462.0,39.0,Female,42946.0,83.0,2022-11-13,48.0,246.0
8463.0,67.0,,16552.0,74.0,2018-12-30,36.0,2224.0
8464.0,67.0,,110585.0,21.0,2018-11-16,92.0,2858.0
8465.0,66.0,Female,88331.0,61.0,2023-01-05,8.0,1367.0
8466.0,29.0,Male,20271.0,77.0,2022-05-12,5.0,
8467.0,38.0,Male,95201.0,55.0,2015-12-24,96.0,4263.0
8468.0,21.0,Male,80651.0,24.0,2018-08-27,94.0,702.0
8469.0,48.0,Female,116917.0,23.0,2023-05-21,78.0,1923.0
8470.0,61.0,Female,43994.0,87.0,2015-06-24,47.0,1550.0
8471.0,48.0,Male,42186.0,11.0,2016-01-18,43.0,1333.0
,40.0,Female,45267.0,47.0,2016-04-15,10.0,1798.0
8473.0,37.0,Female,54140.0,2.0,2018-12-20,10.0,3455.0
8474.0,32.0,Male,39935.0,70.0,2019-04-05,6.0,
8475.0,40.0,Male,46748.0,53.0,2021-09-15,16.0,663.0
8476.0,45.0,Female,105139.0,11.0,,60.0,2627.0
8477.0,33.0,Male,18837.0,15.0,2018-05-09,26.0,2084.0
8478.0,54.0,Female,79875.0,73.0,,21.0,2935.0
8479.0,38.0,Male,116837.0,12.0,2017-11-14,58.0,4642.0
8480.0,32.0,Male,77694.0,36.0,2018-12-13,41.0,4741.0
8481.0,34.0,Female,24610.0,92.0,2015-08-01,30.0,4973.0
8482.0,67.0,Female,43615.0,23.0,2019-12-28,5.0,4768.0
8483.0,54.0,Female,91644.0,27.0,2019-04-10,10.0,4467.0
8484.0,30.0,Female,119135.0,88.0,2014-12-15,,4831.0
8485.0,36.0,Female,37347.0,14.0,2020-04-20,11.0,2149.0
8486.0,47.0,,49062.0,54.0,2023-03-21,,3426.0
,62.0,Male,70122.0,99.0,2016-02-07,7.0,479.0
8488.0,35.0,Female,63431.0,27.0,2021-05-12,59.0,2957.0
8489.0,31.0,Male,88086.0,21.0,2022-07-26,12.0,3730.0
8490.0,53.0,Female,43205.0,49.0,2020-04-25,,1350.0
8491.0,53.0,Male,33459.0,,2021-03-15,41.0,4012.0
8492.0,37.0,Male,38750.0,77.0,2021-01-24,60.0,699.0
8493.0,69.0,Female,42729.0,72.0,2023-01-16,72.0,2647.0
,36.0,,53585.0,44.0,2020-11-10,28.0,1721.0
8495.0,,Female,98698.0,,2016-08-18,80.0,3159.0
8496.0,61.0,Male,60635.0,98.0,2023-04-24,63.0,333.0
8497.0,24.0,,59854.0,61.0,2018-08-24,3.0,663.0
8498.0,61.0,Female,91226.0,,2019-05-18,32.0,778.0
8499.0,21.0,Female,44104.0,23.0,2019-10-09,21.0,1223.0
8500.0,,Female,97293.0,73.0,2017-10-11,55.0,3454.0
8501.0,19.0,Female,29770.0,1.0,2017-11-04,18.0,3499.0
8502.0,22.0,Female,90993.0,36.0,2022-06-16,53.0,2497.0
8503.0,27.0,Male,32957.0,55.0,2016-10-05,75.0,940.0
8504.0,49.0,Male,70178.0,16.0,2020-08-06,61.0,2633.0
8505.0,,Male,110155.0,89.0,2017-06-18,50.0,1016.0
8506.0,58.0,Male,35828.0,18.0,2022-05-26,8.0,4600.0
8507.0,30.0,,32171.0,98.0,2021-06-27,12.0,4533.0
,56.0,Female,114849.0,38.0,2016-11-03,51.0,3721.0
8509.0,22.0,Male,76465.0,67.0,2018-07-12,66.0,5.0
8510.0,27.0,Male,28146.0,20.0,2021-08-11,41.0,2266.0
8511.0,,Male,61266.0,,2023-03-27,22.0,3987.0
8512.0,55.0,Female,60939.0,13.0,2017-12-06,9.0,3792.0
8513.0,44.0,Female,29202.0,17.0,2016-02-21,78.0,512.0
8514.0,68.0,Female,52142.0,78.0,2016-12-21,79.0,4964.0
8515.0,38.0,Male,78828.0,30.0,2015-04-27,11.0,3260.0
8516.0,25.0,Male,102367.0,86.0,2021-04-05,13.0,974.0
8517.0,18.0,Male,74046.0,43.0,2021-08-16,56.0,2816.0
8518.0,45.0,Male,24849.0,48.0,2022-03-18,28.0,
8519.0,66.0,Male,,43.0,2021-11-02,89.0,2733.0
8520.0,56.0,Female,35439.0,93.0,2022-01-19,64.0,620.0
8521.0,31.0,Female,97526.0,66.0,2023-07-04,64.0,
8522.0,38.0,Female,93872.0,53.0,2022-09-05,70.0,
8523.0,47.0,Female,50344.0,72.0,2019-02-19,55.0,3841.0
8524.0,38.0,Female,103489.0,78.0,2016-03-17,37.0,593.0
8525.0,66.0,Male,68276.0,34.0,2018-06-22,33.0,1419.0
8526.0,26.0,Female,20051.0,77.0,2022-06-08,25.0,1942.0
8527.0,34.0,Male,64474.0,74.0,2018-11-23,23.0,622.0
8528.0,22.0,Female,90604.0,72.0,2018-10-09,60.0,3848.0
8529.0,48.0,Male,31967.0,71.0,2016-11-21,56.0,4529.0
8530.0,69.0,Male,36773.0,13.0,2023-02-26,63.0,3919.0
8531.0,57.0,Male,111550.0,90.0,2014-11-27,8.0,317.0
8532.0,55.0,Male,89383.0,56.0,2015-11-03,17.0,2582.0
8533.0,60.0,Male,85417.0,59.0,2018-05-13,95.0,1524.0
8534.0,36.0,Male,56182.0,32.0,2022-09-22,90.0,892.0
8535.0,,Female,78589.0,83.0,2020-05-08,57.0,627.0
8536.0,,Male,88235.0,79.0,2020-06-03,75.0,4253.0
8537.0,50.0,Male,39180.0,54.0,2019-11-27,62.0,
8538.0,30.0,Female,79372.0,2.0,2022-07-30,94.0,1454.0
8539.0,31.0,Male,66372.0,37.0,2020-02-19,11.0,2771.0
8540.0,50.0,,118427.0,83.0,2021-02-10,67.0,
8541.0,46.0,Female,84086.0,97.0,2019-12-12,,3590.0
8542.0,60.0,Male,37163.0,33.0,2019-08-29,40.0,4957.0
8543.0,66.0,Male,78089.0,1.0,2018-12-24,56.0,2505.0
8544.0,53.0,Female,110211.0,28.0,2018-04-08,53.0,2085.0
8545.0,61.0,Male,47934.0,17.0,,85.0,675.0
8546.0,27.0,Female,70595.0,,2018-04-26,99.0,1593.0
8547.0,48.0,Male,41592.0,70.0,2015-08-08,28.0,
8548.0,23.0,Female,38039.0,52.0,2022-06-10,86.0,2682.0
,18.0,Male,79099.0,44.0,2018-03-27,42.0,
8550.0,24.0,Male,104262.0,84.0,2019-07-25,46.0,3264.0
8551.0,44.0,Female,115510.0,47.0,2019-10-22,18.0,1937.0
8552.0,38.0,Female,49018.0,13.0,2016-01-01,23.0,4993.0
8553.0,45.0,Female,68158.0,76.0,,26.0,615.0
8554.0,33.0,Female,19558.0,30.0,2018-10-10,99.0,4227.0
8555.0,63.0,Male,47174.0,85.0,2016-05-04,29.0,1631.0
8556.0,40.0,Female,110941.0,66.0,2022-05-26,52.0,944.0
8557.0,69.0,Female,57631.0,53.0,2021-08-11,75.0,4980.0
8558.0,37.0,Male,82687.0,18.0,2017-12-26,46.0,3476.0
8559.0,55.0,,118381.0,28.0,2019-10-16,1.0,470.0
8560.0,42.0,Female,30552.0,4.0,2018-07-20,63.0,1955.0
8561.0,45.0,Male,50065.0,42.0,2016-12-19,16.0,2396.0
8562.0,22.0,,,6.0,2016-02-09,25.0,3906.0
8563.0,38.0,Male,49647.0,9.0,2023-08-13,62.0,2090.0
8564.0,35.0,Female,72940.0,20.0,2021-11-19,82.0,2823.0
8565.0,64.0,Male,15620.0,94.0,2019-12-27,80.0,2529.0
8566.0,23.0,Female,38082.0,38.0,2014-12-01,83.0,4173.0
8567.0,46.0,,36891.0,68.0,2019-02-13,16.0,1059.0
8568.0,36.0,Male,77395.0,50.0,2018-10-24,69.0,646.0
8569.0,50.0,,65955.0,60.0,2022-09-04,91.0,1353.0
8570.0,18.0,Female,47314.0,13.0,2019-08-07,70.0,2699.0
8571.0,62.0,Female,38500.0,99.0,2023-07-01,34.0,763.0
8572.0,20.0,Male,68685.0,94.0,2020-04-04,80.0,
8573.0,59.0,Male,79783.0,42.0,2019-06-20,53.0,2326.0
8574.0,38.0,Male,115229.0,68.0,2020-09-13,23.0,458.0
8575.0,52.0,Male,65189.0,25.0,2014-11-05,43.0,691.0
8576.0,58.0,Male,108554.0,31.0,2022-01-06,44.0,2572.0
8577.0,57.0,Male,34567.0,12.0,2022-09-10,32.0,2539.0
8578.0,20.0,Male,40978.0,64.0,2015-10-20,23.0,4169.0
8579.0,42.0,,91089.0,79.0,2022-09-22,20.0,818.0
8580.0,62.0,Male,24630.0,61.0,2018-02-03,19.0,
8581.0,55.0,Female,27003.0,53.0,2017-01-25,93.0,518.0
8582.0,62.0,Male,56444.0,26.0,2016-02-19,72.0,4470.0
8583.0,37.0,Male,101184.0,61.0,2018-04-19,29.0,3991.0
8584.0,69.0,Female,46607.0,10.0,2020-03-21,18.0,342.0
8585.0,61.0,Female,118202.0,12.0,2021-05-03,69.0,4643.0
8586.0,62.0,Female,39821.0,22.0,2017-08-07,12.0,2793.0
8587.0,51.0,Female,29601.0,53.0,2020-06-15,10.0,3174.0
8588.0,,Female,60904.0,21.0,2017-08-10,37.0,4531.0
8589.0,65.0,Female,86657.0,35.0,2018-06-07,81.0,443.0
8590.0,40.0,Male,53557.0,71.0,2021-12-27,96.0,4574.0
8591.0,23.0,Female,67523.0,82.0,2016-09-29,55.0,3704.0
8592.0,68.0,Female,96846.0,27.0,2022-04-01,4.0,1900.0
8593.0,30.0,Female,65502.0,60.0,2018-01-17,95.0,1517.0
8594.0,66.0,Male,37098.0,99.0,2018-02-12,63.0,4132.0
8595.0,40.0,Female,60902.0,47.0,2017-02-18,90.0,1556.0
8596.0,26.0,,104067.0,66.0,2015-06-15,12.0,97.0
,34.0,Female,54253.0,96.0,2017-01-04,18.0,2861.0
,19.0,Female,90516.0,15.0,2019-07-16,8.0,1044.0
8599.0,36.0,Male,116929.0,24.0,2019-09-08,32.0,467.0
8600.0,36.0,Male,59280.0,84.0,2023-09-07,84.0,353.0
8601.0,24.0,Female,23951.0,10.0,2019-06-03,49.0,71.0
8602.0,59.0,Male,,88.0,2019-03-07,63.0,1375.0
,59.0,Male,40979.0,24.0,,77.0,1075.0
8604.0,37.0,Female,89525.0,88.0,2022-04-05,59.0,1245.0
8605.0,26.0,Female,,57.0,2015-01-14,87.0,1023.0
8606.0,34.0,Female,74261.0,34.0,2022-02-11,67.0,1820.0
8607.0,44.0,Male,110071.0,41.0,2020-02-19,99.0,989.0
8608.0,64.0,Female,112660.0,40.0,2018-03-31,39.0,4555.0
8609.0,19.0,Female,113902.0,11.0,2021-04-13,50.0,
8610.0,53.0,Male,87964.0,,2015-09-17,85.0,4812.0
8611.0,36.0,Male,105417.0,,2018-02-09,71.0,4462.0
8612.0,34.0,Female,85440.0,30.0,2016-02-15,26.0,3721.0
8613.0,22.0,Male,50677.0,43.0,2022-03-28,23.0,3107.0
8614.0,,Female,64830.0,82.0,2023-07-23,96.0,4702.0
8615.0,,Male,67536.0,26.0,2022-06-27,63.0,2575.0
8616.0,24.0,Female,23922.0,53.0,2016-06-02,66.0,3046.0
8617.0,34.0,Male,111696.0,47.0,2018-03-23,39.0,748.0
8618.0,56.0,Male,82561.0,9.0,2017-03-11,66.0,1699.0
8619.0,53.0,Male,28220.0,9.0,2019-05-07,46.0,601.0
8620.0,57.0,Male,60958.0,1.0,2015-12-25,15.0,4715.0
8621.0,62.0,Female,68380.0,71.0,2016-03-28,16.0,254.0
